toi,pl_rade,pl_orbper,pl_trandurh,pl_trandeplim
1572.01,27.4804,8.66698,6.104,0
1573.01,13.1431,21.216464,3.045,0
1575.01,12.3334,2.4611008,3.13,0
1576.01,9.6813253,0.783879,1.4870966,0
1577.01,5.29489,0.99837,1.632,0
1578.01,17.5768,1.97741,6.549,0
158.01,13.3617,2.51266,2.411,0
1580.01,18.3428,4.7947749,4.799,0
1582.01,21.043,1.8932775,3.118,0
1583.01,10.0329,3.77188,2.923,0
1584.01,24.9348,0.88654,1.679,0
1585.01,10.6176,1.83641,2.222,0
1586.01,20.9267,1.80794,2.17,0
1587.01,8.71775,12.5343031,4.572,0
1588.01,17.1017,3.581083,3.454,0
1589.01,21.7639,35.4028219,4.221,0
159.01,17.3305867,3.7628372,3.956,0
1592.01,4.8217692,5.6318074,3.4553092,0
1593.01,11.9118,2.06313,2.157,0
1594.01,11.1245,1.51233,2.59,0
1595.01,8.13315,1.7498117,1.641,0
1596.01,16.6678,1.9734615,3.69,0
1597.01,4.68288,0.73772,1.057,0
1598.01,4.33066,1.1020719,0.864,0
1599.01,18.2179311,1.2198382,2.8341804,0
160.01,7.99698,4.608,3.383,0
1600.01,6.69136,0.361112,0.756,0
1601.01,14.6101,5.33155,6.191,0
1602.01,3.90515,6.15952,3.834,0
1603.01,14.269,4.7321735,2.589,0
1604.01,20.8363,3.46608,4.403,0
1605.01,20.9625,8.7094632,3.027,0
1606.01,6.97602,4.7126743,1.061,0
1607.01,15.828,1.0357235,1.366,0
1608.01,23.6289,2.4727425,2.341,0
1609.01,2.67981,13.3118,4.492,0
161.01,4.61938,2.7684331,4.223,0
1610.01,2.29951,2.5287981,1.286,0
1611.01,2.38101,16.2016817,2.792,0
1612.01,15.5276,2.8641388,2.417,0
1613.01,5.46087,5.2469991,3.45,0
1614.01,9.77911,0.7438074,1.377,0
1615.01,25.3897,3.9401791,1.991,0
1616.01,4.72169,1.3433022,0.662,0
1617.01,3.7143,1.4013505,1.562,0
1618.01,5.32848,2.1679,1.39,0
1619.01,9.72386,2.3866952,2.654,0
162.01,15.6068,7.764691,3.185,0
1620.01,2.28827,1.5982014,2.254,0
1621.01,1.35756,6.453624,3.582,0
1622.01,2.01928,1.7126115,3.128,0
1623.01,6.75509,0.7522775,1.073,0
1624.01,3.79308,5.8089284,5.137,0
1625.01,4.21366,1.49446,2.114,0
1626.01,15.6399082,3.3326189,3.5620066,0
1627.01,13.5478019,5.0172146,3.7363301,0
1628.01,18.0537588,2.1436364,3.1539349,0
1629.01,17.3816,4.5421594,4.294,0
163.01,14.6260711,4.2311173,4.3531635,0
1630.01,2.39173,12.0557353,1.959,0
1631.01,2.8346585,15.2521892,1.3463514,0
1632.01,8.0476984,8.2491871,4.9807847,0
1633.01,1.9160277,12.1582804,2.1406837,0
1634.01,1.8303854,0.98933,1.0357615,0
1635.01,18.8285063,34.9270483,2.7546907,0
1636.01,14.9468862,1.7729239,1.8255671,0
1637.01,17.5223182,4.076684,4.4132181,0
1638.01,5.386904,0.9150623,0.6662728,0
1639.01,3.4348127,0.901465,2.5562155,0
164.01,8.79673,7.31898,3.771,0
1640.01,1.3929217,1.9495403,0.8060618,0
1641.01,12.8352,1.8646725,1.028,0
1642.01,20.3559,37.4590076,2.863,0
1643.01,2.7170462,20.0795217,1.2186554,0
1644.01,11.2477,1.8497201,1.757,0
1645.01,18.0850347,2.1721416,2.7480823,0
1646.01,6.9347137,3.623909,2.6568012,0
1647.01,37.9891,6.9744232,2.124,0
1648.01,2.77433,7.3315684,1.287,0
1649.01,16.0772,3.4557863,2.164,0
165.01,12.7936991,7.757643,2.8561356,0
1650.01,11.1497,9.1505,2.986,0
1651.01,17.8182,3.7649949,2.642,0
1652.01,3.217,0.6664948,1.38,0
1653.01,21.7036,10.9568722,3.469,0
1655.01,3.61232,3.2786617,2.631,0
1656.01,20.062,1112.7562924,9.386,0
1657.01,7.00844,5.6309047,3.877,0
1658.01,8.1888041,0.6803433,2.0674164,0
1659.01,2.1822904,5.8775548,2.9027641,0
1659.02,1.18609,3.3985674,2.197,0
166.01,9.1484302,5.0611315,1.5562414,0
1660.01,4.12493,1.3561596,2.504,0
1662.01,11.4272,2.6093167,1.175,0
1663.01,13.5855,2.37532,2.957,0
1664.01,2.5354,11.835079,2.094,0
1665.01,12.3762,1.76406,3.086,0
1666.01,5.20733,1.69433,2.169,0
1667.01,25.5824,3.32125,4.304,0
1668.01,2.74038,2.363311,3.294,0
1669.01,2.3437,2.6800536,1.758,0
1670.01,10.1271,40.7501028,4.873,0
1670.02,2.35616,10.9836724,2.636,0
1670.03,2.9538423,123.0586028,9.7316587,0
1671.01,11.75,8.13664,2.084,0
1672.01,5.15915,3.8954139,2.832,0
1673.01,4.65122,1.08625,2.534,0
1674.01,15.1922,7.45494,3.465,0
1675.01,10.3743,3.133084,1.237,0
1676.01,16.4091,3.1915257,2.756,0
1677.01,4.8452813,0.6435807,0.6659322,0
1678.01,20.2141,13.7058173,2.597,0
1679.01,5.01154,0.6565741,1.908,0
168.01,3.40668,2.31446,1.347,0
1680.01,1.4202459,4.8026561,1.1658648,0
1681.01,8.73996,1.5379237,0.766,0
1682.01,17.805,2.7347651,3.205,0
1683.01,2.4878486,3.057524,1.3790503,0
1684.01,9.15106,1.1549925,0.911,0
1685.01,1.9200407,0.6691449,0.9921631,0
1686.01,3.7076274,6.7053949,3.8459321,0
1687.01,3.9130735,10.2596322,1.8234891,0
1688.01,22.875658,6.7171913,7.5037208,0
1689.01,2.0471844,9.1238101,5.1188391,0
169.01,11.0535293,2.2554459,1.6678604,0
1691.01,2.88015,16.7368995,4.561,0
1692.01,4.9572307,17.7286608,6.4427868,0
1692.02,7.3178089,32.2079698,7.519958,0
1693.01,1.5574734,1.766692,1.4196682,0
1694.01,5.4800266,3.7701296,2.8512056,0
1695.01,1.7992966,3.1342946,1.2158796,0
1696.01,3.1713853,2.5005291,0.8809865,0
1697.01,2.34185,10.716524,3.075,0
1699.01,3.0070741,4.5470055,2.382923,0
170.01,13.941,3.7115129,2.685,0
1700.01,3.49799,1.12355,1.611,0
1701.01,4.5073642,1.3341738,1.3470884,0
1702.01,2.95177,0.40312,0.853,0
1703.01,5.3210497,1.2016105,0.6498366,0
1704.01,6.51515,3.929983,2.153,0
1705.01,3.74642,13.2054538,4.875,0
1706.01,2.07194,4.5156072,2.628,0
1706.02,1.67743,7.4057777,2.778,0
1707.01,5.96472,2.02365,2.585,0
1708.01,9.64245,11.44192,3.841,0
1709.01,18.0261,7.6288424,3.311,0
171.01,12.1897562,1.238601,1.9048913,0
171.02,7.660458,1.8135767,1.0753316,0
1710.01,5.21152,24.2833782,5.132,0
1711.01,7.44683,10.2558,5.088,0
1712.01,20.2251,3.566276,4.197,0
1713.01,3.2761782,0.5572565,0.5671304,0
1714.01,19.6131,3.4744763,4.258,0
1715.01,4.8112209,2.8269356,1.1692366,0
1716.01,2.72432,8.082354,3.284,0
1717.01,13.1098,4.052389,2.169,0
1718.01,4.24332,5.5870396,2.745,0
1719.01,9.65945,2.7552586,1.17,0
172.01,9.80856,9.47686,4.392,0
1720.01,13.1204,2.6158597,2.517,0
1721.01,15.3479,4.1250429,4.454,0
1722.01,3.86469,9.6052235,3.628,0
1723.01,2.95921,13.7270395,4.007,0
1724.01,1.9806358,0.6850808,1.0565887,0
1725.01,22.6154555,1.0914304,3.05123,0
1726.01,2.2881711,7.107934,3.440833,0
1726.02,2.5734283,20.5438153,4.0537919,0
1727.01,2.1988321,1.8308782,1.5764906,0
1728.01,4.9395,3.4913952,1.763,0
173.01,11.9868976,29.7537451,8.0780445,0
173.02,2.6317754,9.1702265,5.6855842,0
1730.01,2.75524,6.2262315,2.239,0
1730.02,1.47809,2.1555232,1.445,0
1730.03,2.4359,12.5739572,2.722,0
1731.01,15.8493,3.9228042,3.205,0
1732.01,2.2236629,4.1192231,2.1841675,0
1733.01,6.3744,5.80322,1.569,0
1734.01,2.7122882,28.8745078,4.4849765,0
1735.01,2.37414,10.3857602,3.101,0
1736.01,2.69175,7.0731057,3.819,0
1737.01,2.79468,14.4479828,6.353,0
1738.01,4.3816478,3.6985817,1.5474205,0
1739.01,1.95844,8.3033493,1.705,0
174.01,1.87042,17.6671687,2.525,0
174.02,1.60982,29.7975205,2.782,0
174.03,1.15643,12.1623316,2.614,0
174.04,0.757588,3.9766833,1.859,0
174.05,0.969819,7.9076222,2.611,0
1740.01,2.4616462,19.428419,3.5727154,0
1741.01,1.36492,10.9406641,2.175,0
1742.01,1.87711,21.2690422,5.893,0
1743.01,3.30511,4.2660553,0.69,0
1744.01,2.54102,22.3417286,2.582,0
1745.01,3.4443503,5.984871,2.2695614,0
1746.01,1.4761503,2.5253323,0.989829,0
1746.02,1.365807,3.8776815,1.0297542,0
1747.01,2.08088,2.7546548,0.561,0
1748.01,1.5299007,1.8318623,1.4211172,0
1749.01,1.9980298,4.4891367,1.8833377,0
1749.02,2.2493746,9.0447039,1.7653148,0
1749.03,1.3399401,2.3889051,1.032409,0
175.01,1.36751,3.6906759,1.107,0
175.02,3.04528,7.4507305,0.475,0
175.03,0.826635,2.2531062,0.9939837,0
1750.01,2.619494,11.3373614,2.8611319,0
1751.01,2.56325,37.4685042,7.685,0
1752.01,1.8032935,0.9351891,0.7694649,0
1752.02,2.4202837,32.7135406,5.075467,0
1753.01,2.6170633,5.3846239,3.2617296,0
1754.01,2.8235075,16.2143217,3.8395249,0
1755.01,11.0047,60.1848926,3.546,0
1756.01,1.7104603,2.7830114,1.7406295,0
1757.01,1.6780073,2.125687,1.4649664,0
1757.02,1.6316574,5.0097113,0.9457107,0
1758.01,3.39245,20.7051499,3.348,0
1759.01,3.09094,18.8500438,3.407,0
176.01,10.424281,16.155373,1.556705,0
1760.01,2.6437021,11.062666,2.0842156,0
1761.01,2.4230886,11.5922513,3.4868947,0
1762.01,4.0770689,24.141229,3.069765,0
1763.01,1.9296055,3.797872,1.0636976,0
1764.01,9.77368,47.3860753,1.81,0
1765.01,5.65971,3.493958,1.961,0
1766.01,16.72,2.7033942,2.927,0
1767.01,16.2509,4.3532339,3.869,0
1768.01,3.2807,7.3377236,4.243,0
1769.01,3.5774,0.6097554,0.416,0
177.01,2.02068,2.8531016,1.142,0
1770.01,6.5935026,1.0924536,1.2245785,0
1771.01,13.0356,3.2122302,2.653,0
1772.01,2.8337706,8.0542207,3.0287161,0
1773.01,2.0231121,0.7365463,1.5732208,0
1774.01,2.7396616,16.7100422,5.4004652,0
1775.01,8.69623,10.2405483,3.538,0
1776.01,1.4033915,2.8009915,1.4985399,0
1777.01,1.81908,14.6503935,2.08,0
1778.01,2.8972637,6.5273884,3.1190657,0
1779.01,10.9698,1.8817191,1.236,0
178.01,2.54474,6.5578513,2.08,0
178.02,3.751004,20.708504,2.236524,0
178.03,2.2807327,9.9616347,2.4648052,0
178.04,1.5148369,3.2384253,1.9941055,0
178.05,2.6196767,15.2321843,2.5318138,0
1780.01,10.1999,1.7063264,1.359,0
1781.01,15.6498,2.9720774,4.41,0
1782.01,2.4703077,4.9877056,2.2769107,0
1782.02,2.1268375,1.8290294,1.6679098,0
1782.03,2.9737536,18.7559765,2.5550705,0
1783.01,2.2822776,1.4198659,1.3058497,0
1784.01,6.75578,2.0937563,0.433,0
1785.01,4.25882,11.0023133,5.305,0
1786.01,15.6118,9.573548,2.036,0
1787.01,28.8458,8.7046669,2.58,0
1788.01,10.4171,5.34326,1.426,0
1789.01,12.3921,3.2087149,1.639,0
179.01,2.6757659,4.1374379,1.8454937,0
1790.01,2.03371,9.62517,3.725,0
1791.01,2.36501,48.4808217,8.081,0
1792.01,1.28915,8.8164887,3.895,0
1793.01,4.36639,55.087,5.709,0
1794.01,3.3302665,8.7655468,4.0264463,0
1795.01,6.0002066,2.7917911,1.4664254,0
1796.01,3.812114,2.6438856,0.9689289,0
1797.01,2.99324,3.6451549,2.055,0
1797.02,1.53671,1.0376109,1.588,0
1798.01,2.3381058,8.0214735,3.2087652,0
1798.02,1.374002,0.4378083,1.1404291,0
1799.01,1.6277147,7.093853,2.5107626,0
180.01,10.0508253,0.8353899,1.0385175,0
1800.01,12.4249,4.1244833,3.567,0
1801.01,1.98891,10.6439385,2.713,0
1802.01,2.5066457,16.7961107,3.4989302,0
1803.01,4.21693,12.8858629,2.098,0
1803.02,2.98555,6.2932111,2.188,0
1804.01,2.74529,4.9246365,2.756,0
1805.01,2.9822257,24.0510453,3.3687329,0
1806.01,2.8411799,15.1512051,2.3438166,0
1806.02,2.7663658,8.1960758,1.4883227,0
1806.03,1.8451862,0.5019031,0.9470423,0
1807.01,1.53904,0.54937,0.883,0
1808.01,11.7706128,2.1075001,1.9093483,0
1809.01,12.4681,4.6170519,3.555,0
181.01,7.0590799,4.5320502,2.3754425,0
1810.01,15.4709,1.3273482,2.083,0
1811.01,11.7215,3.7130701,1.654,0
1812.02,2.7371461,11.6098182,3.5623705,0
1812.03,5.0923959,48.3320223,5.3736904,0
1813.01,2.95586,0.798,0.679,0
1814.01,5.1407901,6.3684627,6.3480149,0
1815.01,20.5128,2.555332,5.14,0
1816.01,2.42982,22.7873,5.334,0
1817.01,6.0631073,13.3983724,2.2302111,0
1818.01,10.0325305,5.5115114,4.7379743,0
1819.01,1.72207,3.09374,2.451,0
182.01,11.6236,1.76918,1.768,0
1820.01,11.4272,4.860673,2.632,0
1821.01,2.4304,9.4893231,2.757,0
1822.01,14.5701,9.6136615,5.292,0
1823.01,8.20695,38.8135498,5.944,0
1824.01,2.45459,22.8085719,3.847,0
1825.01,10.7723,10.1824299,2.788,0
1826.01,12.9812632,4.1419805,2.3809654,0
1827.01,1.3241394,1.467119,1.0069313,0
1828.01,8.09838,9.0941239,4.389,0
1829.01,15.9901,6.2895835,3.044,0
183.01,29.7749124,3.4307565,3.1443388,0
1830.01,18.205,9.7815625,3.736,0
1831.01,4.4033839,0.5553244,0.8336658,0
1832.01,7.61178,4.1508569,2.19,0
1833.01,17.0086591,3.6935997,4.466185,0
1834.01,16.0243,1.2164402,1.847,0
1835.01,1.8245844,5.6419598,3.0871502,0
1836.01,8.2227994,20.3807824,6.6590149,0
1836.02,2.73549,1.7727505,1.519,0
1837.01,7.8231031,5.8182239,1.1943658,0
1838.01,14.231871,2.1747062,2.846111,0
1839.01,2.6855348,1.4238067,1.5009585,0
184.01,24.4342674,4.8170684,3.1822663,0
1840.01,14.2866,7.8456075,5.892,0
1841.01,15.3684,4.3011975,2.982,0
1842.01,12.4956,9.5739531,4.172,0
1843.01,12.7002634,9.1469122,4.618497,0
1844.01,11.0975,3.2130578,2.169,0
1845.01,13.3480688,3.6610026,2.6047415,0
1846.01,1.7902006,3.9306746,1.4305142,0
1847.01,8.9807,35.4557945,3.867,0
1847.02,4.21676,12.7645811,2.132,0
1848.01,8.64837,5.4809161,5.031,0
1849.01,8.40839,9.862756,2.323,0
185.01,15.342,0.9414525,2.05,0
1850.01,16.4641,7.39143,1.252,0
1851.01,10.0342,6.0179742,1.278,0
1852.01,13.4654,2.3601883,2.455,0
1853.01,3.89334,1.2436239,1.211,0
1854.01,12.697976,2.5267353,2.2654363,0
1855.01,19.5876,1.3641482,0.952,0
1856.01,12.0713,197.0336254,7.338,0
1857.01,10.4239,0.7759895,1.135,0
1858.01,18.3695,2.0912089,1.144,0
1859.01,11.1495,63.4839358,5.457,0
186.01,3.12194,35.6134391,3.512,0
186.02,1.00084,7.7897726,2.376,0
1860.01,1.0883,1.0662082,1.142,0
1861.01,11.1888239,742.5142746,6.5744451,0
1862.01,11.4462895,5.6442112,2.980996,0
1863.01,9.21032,1.42611,1.788,0
1864.01,19.0536,1.6453265,2.59,0
1865.01,7.38849,1.2239134,1.037,0
1866.01,10.9791817,2.1863095,3.9576915,0
1867.01,19.3734,18.10671,4.562,0
1868.01,12.1777996,8.8263579,3.4318591,0
1869.01,5.5640916,1.6024387,1.0090014,0
187.01,19.2342563,0.5125807,1.6430775,0
1870.01,16.4097207,2.7633917,3.5061663,0
1871.01,8.60495,3.40612,1.714,0
1872.01,11.1799,2.2349708,2.016,0
1873.01,3.93465,24.9341884,4.964,0
1873.02,3.6185236,900.1930987,6.3963069,0
1873.03,3.1039232,7.0056805,3.3182125,0
1874.01,19.3843075,17.8683999,5.638695,0
1875.01,15.4356,11.3091849,1.713,0
1876.01,11.487382,6.4827647,2.2930359,0
1877.01,14.4297,3.801591,2.752,0
1878.01,6.9705803,3.2351013,0.9645922,0
1879.01,17.0437214,13.7045951,5.8535412,0
188.01,3.4842503,1.1619531,0.95926,0
1880.01,8.0540139,1.7263781,1.7874582,0
1881.01,5.96207,1.1203828,1.665,0
1882.01,18.4456585,3.0898836,1.7898868,0
1883.01,5.5521734,4.5063838,2.0392007,0
1884.01,9.0508641,6.7822781,2.6460451,0
1885.01,14.1513,6.5440665,3.777,0
1886.01,12.8342008,2.5128483,2.5536063,0
1887.01,2.5006782,2.2001583,1.7564486,0
1888.01,11.48,5.547485,5.412,0
1889.01,5.4104686,0.9134495,0.9674236,0
189.01,8.0065,2.1940608,1.33,0
1890.01,10.0136343,19.9676936,6.280493,0
1891.01,14.7142,15.3617729,1.745,0
1892.01,2.231604,1837.8897313,5.1231542,0
1894.01,6.2876421,739.2389832,19.1259714,0
1895.01,9.5710516,748.0739416,5.0652033,0
1897.01,26.827,48.5340395,6.661,0
1897.02,7.9008,48.5338626,6.137,0
1898.01,9.7055757,45.5221456,4.3839392,0
1899.01,12.1826517,29.0902271,4.6769826,0
190.01,11.7679183,10.0205998,5.7591694,0
1900.01,12.5182693,3.0566277,2.3926375,0
1901.01,15.437,1.3666563,1.967,0
1902.01,16.7675,1.6091845,1.63,0
1903.01,12.3434,3.8404319,5.242,0
1904.01,17.0257,4.3247708,4.267,0
1905.01,12.8433,5.72226,2.648,0
1906.01,12.3182,9.6246665,4.297,0
1907.01,20.3433,5.4774433,5.277,0
1908.01,12.8031,3.65688,3.542,0
1909.01,12.7595,4.1536624,1.702,0
191.01,12.7393,8.1587261,4.288,0
1910.01,13.3752,5.4161129,3.385,0
1911.01,9.95177,7.8181434,4.98,0
1912.01,13.4237,5.4053583,4.859,0
1913.01,13.011038,3.3489038,3.3546298,0
1914.01,11.5425702,4.1933422,1.8220996,0
1915.01,13.2497142,2.2920348,3.1812507,0
1916.01,14.4776426,1.888231,3.6693894,0
1917.01,15.6593,1.82069,3.049,0
1918.01,7.06633,3.39829,2.634,0
1919.01,19.6222,4.2337078,2.008,0
192.01,7.23153,3.9227122,2.555,0
1920.01,10.5577,2.5441537,2.128,0
1921.01,14.829,5.17958,4.524,0
1922.01,19.1571223,4.5768651,3.5592795,0
1923.01,12.1025,4.2042078,2.124,0
1924.01,17.7861,2.8240691,3.808,0
1925.01,13.4487,2.3447752,1.814,0
1926.01,3.0265786,1.3372349,1.7026098,0
1927.01,15.4112805,4.1117731,2.1575648,0
1928.01,14.7731999,2.278575,2.159825,0
1929.01,14.7144,3.8537616,3.392,0
193.01,12.9674,0.7920646,0.466,0
1930.01,12.863,2.8786641,2.207,0
1931.01,11.3749,3.8186276,4.282,0
1932.01,18.3701736,5.6107737,6.3384834,0
1933.01,15.0902486,3.2633165,5.2814337,0
1934.01,18.5483,4.5111234,4.525,0
1935.01,11.2110231,4.4352884,1.89,0
1936.01,12.801,2.3506186,2.369,0
1937.01,14.6661,0.9466787,1.09,0
1938.01,11.4460032,12.7060866,2.4782523,0
194.01,15.9746,4.8996461,3.07,0
1940.01,19.3376794,3.4158668,1.9196262,0
1941.01,2.16887,1.13305,1.073,0
1942.01,1.42047,1.6563738,1.741,0
1943.01,3.2459,1.742573,1.962,0
1944.01,24.9943945,6.0988471,5.408818,0
1945.01,7.59717,1.57363,2.558,0
1946.01,21.6846,10.8458712,3.379,0
1948.01,1.9083777,3.6473383,4.4572847,0
1949.01,15.4381,4.6211026,3.882,0
195.01,14.2954,2.0727598,2.619,0
1951.01,19.9103402,4.829406,2.6761872,0
1952.01,11.3151,6.89132,5.369,0
1953.01,10.6207,0.6923563,0.803,0
1954.01,9.7548163,4.9064175,6.5416975,0
1955.01,2.23088,16.3152,1.992,0
1956.01,3.8492,0.88958,1.844,0
1957.01,3.60283,14.5187891,2.897,0
1958.01,33.3954,14.6483913,2.352,0
1959.01,8.5752112,3.2242808,4.3100077,0
196.01,8.4237328,1.1630372,1.4568603,0
1960.01,5.7387,5.3418199,4.99,0
1961.01,5.02216,6.7018963,1.874,0
1962.01,27.921,1.76447,2.749,0
1963.01,20.5105778,12.6534664,4.0982077,0
1964.01,5.8435673,0.6466988,1.0248899,0
1966.01,6.3159749,0.6227257,1.0110042,0
1967.01,4.3877473,0.4262223,0.5111692,0
1968.01,13.8556,3.97195,4.297,0
1969.01,3.5729712,2.6855915,2.0491187,0
197.01,8.3566078,14.278122,8.6972718,0
1970.01,17.5040682,2.5599667,2.9695871,0
1971.01,5.84702,3.217824,1.735,0
1972.01,4.06445,4.7631,1.838,0
1974.01,14.7798,5.438218,1.675,0
1975.01,4.18335,2.8319354,3.21,0
1977.01,17.1048027,17.0614756,3.384,0
1978.01,16.9877965,6.0783344,4.8904528,0
198.01,1.4777754,10.2150168,1.9683066,0
1980.01,15.0807,9.27898,6.514,0
1981.01,4.72716,2.4763492,3.593,0
1982.01,9.89011,17.1725007,5.016,0
1983.01,5.873208,6.1110945,4.2566318,0
1984.01,3.01498,0.5646193,1.295,0
1985.01,23.8125,30.7864669,3.466,0
1987.01,11.9748,2.5861465,1.299,0
1988.01,7.2854,2.2818488,3.973,0
199.01,10.223,104.8729635,6.554,0
1990.01,11.7871267,3.7899524,5.5268401,0
1991.01,14.8934,6.6570835,5.285,0
1992.01,12.3576,4.31224,2.704,0
1993.01,19.6321,3.9416903,2.537,0
1994.01,11.5159,4.0337201,3.48,0
1995.01,13.2277,3.1056464,1.772,0
1996.01,20.0285,7.72433,8.03,0
1997.01,5.11603,1.8359766,1.062,0
1998.01,4.58274,1.10833,2.288,0
1999.01,21.2234,7.2133579,2.345,0
200.01,6.1757682,8.1382222,3.2797025,0
2000.01,8.34235,9.1270519,3.549,0
2000.02,2.47118,3.098367,1.963,0
2001.01,22.0496668,2.7435213,1.8047048,0
2002.01,15.6213,2.3330349,3.005,0
2004.01,3.32197,1.79988,3.518,0
2005.01,12.4978402,17.3057923,4.1729767,0
2006.01,10.1474,6.40938,2.356,0
2008.01,13.1361697,723.8345008,7.382946,0
2009.01,2.2407785,1071.0898448,2.1734134,0
201.01,11.4471492,52.9781419,4.7965246,0
201.02,1.18919,5.8492379,3.257,0
2010.01,11.7582195,1134.6723963,8.6844623,0
2011.01,1.5422129,11.5778362,3.8772499,0
2011.02,2.7050278,27.5920718,3.2743016,0
2012.01,15.1633,3.0565259,4.145,0
2013.01,1.0972867,2.6162769,1.134893,0
2014.01,22.6223,4.8099755,6.696,0
2015.01,5.37673,3.3491408,1.207,0
2016.01,2.98458,6.8161105,2.718,0
2016.02,2.74738,2.4590369,1.862,0
2016.03,3.23582,25.3369848,3.214,0
2017.01,16.2801,5.49826,2.04,0
2018.01,2.2761564,7.4355709,2.3450321,0
2019.01,3.99579,15.3468182,6.425,0
202.01,9.455763,1.7386695,1.1898354,0
2020.01,13.2583,5.633477,4.132,0
2021.01,13.8352,3.9415041,2.866,0
2022.01,5.8054498,0.4487349,2.8757897,0
2023.01,1.6608182,11.1900486,2.9741507,0
2024.01,8.33267,2.8758831,3.14,0
2025.01,11.9849813,8.8720542,3.6593396,0
2026.01,2.5719,7.1925327,2.551,0
2027.01,3.54656,1.46329,2.431,0
2028.01,6.16036,0.77871,1.458,0
2029.01,10.7406,2.57134,3.824,0
203.01,0.705818,51.94509,8.094,0
2030.01,14.4076,1.3254567,0.975,0
2031.01,13.6015651,5.7156075,4.0584797,0
2032.01,13.5294,17.0096703,2.228,0
2033.01,8.51397,18.8243063,4.397,0
2034.01,6.20845,2.89453,3.327,0
2035.01,5.90105,8.51226,3.068,0
2036.01,4.24615,1.261045,1.246,0
2037.01,2.91771,11.1516668,4.623,0
2037.02,2.8717764,5.5470937,3.4350999,0
2038.01,19.158,3.7321195,5.738,0
2039.01,4.96692,11.2479927,3.142,0
204.01,2.8243863,43.8297863,4.3011392,0
2040.01,11.2224,3.8608551,2.571,0
2041.01,3.0101,1.37477,1.601,0
2042.01,7.23529,2.41872,2.685,0
2043.01,3.7307,12.0135752,4.274,0
2044.01,7.46471,4.1207509,2.158,0
2045.01,12.6842,9.07763,5.928,0
2046.01,16.2528494,1.4971447,2.4024159,0
2047.01,14.7857,7.4072602,3.019,0
2048.01,2.60168,13.7905315,3.301,0
2049.01,11.7443,5.30329,3.707,0
205.01,2.26991,4.2529842,3.138,0
2050.01,2.03572,13.5970194,2.781,0
2051.01,5.5717234,1.1633325,1.7800569,0
2052.01,4.33692,1.62263,1.555,0
2053.01,17.8096125,4.27808,1.9576205,0
2054.01,5.87762,3.5684459,2.934,0
2055.01,31.434,4.6981739,2.36,0
2056.01,2.95608,10.2207,3.848,0
2057.01,9.9822897,5.5986337,5.3892498,0
2058.01,14.18,1.51567,2.281,0
2059.01,4.6716,3.7543552,1.878,0
206.01,1.5332682,0.7363132,0.6736853,0
2060.01,8.00485,2.2657506,3.419,0
2061.01,1.83776,1.45655,1.51,0
2062.01,13.1608,4.04163,1.719,0
2063.01,11.6504,21.07626,2.124,0
2064.01,8.9006,8.8036803,2.997,0
2066.01,23.0,1.76442,2.749,0
2067.01,2.33219,8.8128067,2.325,0
2068.01,2.3663308,7.7690887,2.6251447,0
2069.01,1.0470381,5.9214229,2.4606208,0
207.01,26.5608527,5.6492853,4.0424046,0
2070.01,2.2843976,6.3839247,1.5808909,0
2071.01,2.587582,5.6739336,2.8074156,0
2073.01,2.8396233,53.1991439,6.2024225,0
2074.01,3.5953731,177.5830512,4.7901443,0
2075.01,2.3133532,4.7981694,2.1425123,0
2076.01,2.4103206,10.3563596,3.4814933,0
2076.02,3.17021,35.1257472,2.839,0
2076.03,3.78219,21.0153047,4.315,0
2077.01,1.56167,6.1155829,1.941,0
2078.01,2.5385441,6.2772478,1.5325014,0
2079.01,1.2607994,1.4923179,1.1558314,0
2079.02,2.0623382,9.3174113,1.7011801,0
208.01,2.1229458,22.4586196,7.1989719,0
2080.01,3.0597346,63.5809449,3.6561358,0
2081.01,1.947929,10.5054362,2.4850401,0
2081.02,1.3996848,5.1097197,1.6354976,0
2082.01,2.6056,30.2004765,4.517,0
2083.01,3.0570342,17.969639,4.238817,0
2084.01,2.07448,6.0784031,2.117,0
2084.02,2.5781465,8.1490285,2.3210553,0
2086.01,2.75297,41.7540004,4.491,0
2086.02,2.4206095,20.261655,2.9685197,0
2088.01,3.5130935,124.72987,7.2967692,0
2089.01,2.65286,49.9950015,5.109,0
209.01,2.3149088,4.3794298,1.6639354,0
2090.01,3.6785805,230.92212,15.8602661,0
2091.01,2.0323111,177.2188871,5.5590645,0
2092.01,2.66568,4.3032642,2.5737232,0
2093.01,2.2249096,53.8108713,4.2655099,0
2094.01,1.7151271,18.7931749,1.09889,0
2095.01,1.2984859,17.664866,2.7644951,0
2095.02,1.4475246,28.1722501,3.3983448,0
2096.01,1.6229796,3.1190716,1.1585974,0
2096.02,2.041471,6.3878202,1.4551851,0
2097.01,1.6741803,1.7890217,1.9190564,0
2099.01,3.92839,19.5078657,4.603,0
210.01,2.1513682,9.0105414,1.8443264,0
2100.01,3.0681221,23.6573994,2.308778,0
2101.01,2.5831328,9.0753271,3.6156842,0
2102.01,2.12647,6.7060238,1.6782365,0
2103.01,1.2172175,2.6620728,1.7235054,0
2103.02,1.7004976,20.2926468,3.7402567,0
2104.01,1.46772,3.2723118,1.815,0
2104.02,1.35959,5.904369,2.653,0
2104.03,1.86864,15.1808746,2.808,0
